,weight
26580,1.7124
26581,0.7248
26582,2.0805
26583,0.6956
26584,1.5346
26585,0.6886
26586,0.8313
26587,2.074
26588,0.4139
26589,0.408
26590,1.5687
26591,1.3807
26592,2.0774
26593,0.5777
26594,0.3863
26595,0.35
26596,1.8921
26597,0.4715
26598,2.07
26599,0.8
26600,0.3962
26601,2.0271
26602,0.7475
26603,0.4531
26604,2.0094
26605,0.6717
26606,1.3351
26607,1.7733
26608,0.4631
26609,1.8225
26610,2.138
26611,2.017
26612,2.2741
26613,0.6995
26614,0.5694
26615,1.4689
26616,1.7872
26617,0.4892
26618,0.5598
26619,0.4048
26620,0.3886
26621,0.5052
26622,0.6475
26623,0.5117
26624,0.3684
26625,1.0387
26626,1.7422
26627,0.4051
26628,0.4208
26629,0.3643
26630,1.6915
26631,0.5019
26632,1.8125
26633,2.2497
26634,1.6087
26635,0.54
26636,1.8114
26637,2.1156
26638,0.6294
26639,0.3792
26640,0.7477
26641,1.876
26642,0.3495
26643,1.9247
26644,0.5579
26645,0.5777
26646,0.606
26647,2.0124
26648,0.3863
26649,0.4087
26650,0.7186
26651,1.5591
26652,2.0432
26653,0.3642
26654,0.4802
26655,0.511
26656,0.7812
26657,0.4047
26658,0.6248
26659,1.0975
26660,0.4081
26661,2.1009
26662,1.6674
26663,2.1787
26664,2.3454
26665,0.6326
26666,0.5813
26667,0.572
26668,0.4286
26669,0.4237
26670,1.5609
26671,0.371
26672,1.4464
26673,1.624
26674,0.4306
26675,0.4102
26676,0.3966
26677,0.716
26678,1.9121
26679,0.6012
26680,1.8277
26681,0.4039
26682,0.6763
26683,0.6408
26684,0.3583
26685,2.2506
26686,0.777
26687,1.3703
26688,1.6602
26689,0.6646
26690,0.617
26691,0.5341
26692,0.6167
26693,0.5261
26694,1.7031
26695,0.5064
26696,0.3696
26697,1.6829
26698,0.7698
26699,1.3297
26700,0.6682
26701,2.2923
26702,0.7136
26703,1.8675
26704,0.5879
26705,0.6465
26706,1.9942
26707,0.4505
26708,0.3957
26709,0.7353
26710,0.7947
26711,0.4674
26712,0.7375
26713,0.4577
26714,1.9627
26715,2.143
26716,0.5919
26717,0.6646
26718,0.7822
26719,0.7483
26720,0.6158
26721,0.69
26722,1.3337
26723,0.4097
26724,0.6268
26725,0.4036
26726,0.724
26727,0.5592
26728,0.3747
26729,2.3123
26730,2.1702
26731,0.4949
26732,0.526
26733,0.5724
26734,1.4803
26735,0.6348
26736,0.4255
26737,0.4099
26738,2.0234
26739,0.3842
26740,0.4782
26741,0.5851
26742,2.1339
26743,0.6769
26744,0.449
26745,1.9251
26746,2.375
26747,0.6214
26748,2.1606
26749,2.2602
26750,0.4717
26751,0.3798
26752,2.0392
26753,0.4029
26754,0.8063
26755,2.2718
26756,0.3914
26757,0.4881
26758,0.5501
26759,0.6871
26760,2.3775
26761,0.6652
26762,0.4763
26763,0.6778
26764,0.4498
26765,0.3595
26766,0.5288
26767,0.5941
26768,0.4638
26769,1.6192
26770,0.3212
26771,0.3769
26772,0.4857
26773,0.5971
26774,2.1117
26775,2.0016
26776,2.0502
26777,0.4635
26778,0.4286
26779,0.707
26780,0.6915
26781,0.4204
26782,0.4406
26783,1.2343
26784,0.3915
26785,0.5669
26786,0.6925
26787,2.2113
26788,0.4377
26789,0.4766
26790,0.7296
26791,0.7886
26792,0.3808
26793,0.3517
26794,0.7327
26795,2.3089
26796,0.6013
26797,0.4528
26798,0.3993
26799,1.5293
26800,2.0428
26801,1.669
26802,0.7492
26803,2.0586
26804,1.4128
26805,0.7048
26806,0.677
26807,1.9614
26808,0.4978
26809,0.387
26810,0.7793
26811,0.4267
26812,1.8164
26813,0.5451
26814,0.4868
26815,0.7017
26816,0.6097
26817,0.3701
26818,0.389
26819,2.0589
26820,0.6002
26821,0.6398
26822,0.5978
26823,1.8319
26824,0.6274
26825,2.1082
26826,1.5334
26827,1.627
26828,0.6685
26829,1.8777
26830,0.8266
26831,1.8001
26832,0.7284
26833,2.1846
26834,0.6052
26835,0.5817
26836,2.1537
26837,1.9096
26838,0.5991
26839,1.6176
26840,0.416
26841,2.053
26842,0.3992
26843,0.3708
26844,0.3194
26845,0.3962
26846,1.8168
26847,0.5642
26848,1.6626
26849,1.6813
26850,0.732
26851,0.4095
26852,1.5077
26853,2.1307
26854,2.1077
26855,0.7182
26856,2.2536
26857,0.4616
26858,0.3881
26859,2.0831
26860,1.7126
26861,0.8253
26862,0.3913
26863,0.3951
26864,0.5945
26865,0.4348
26866,0.7955
26867,2.2603
26868,0.455
26869,0.6599
26870,0.3436
26871,1.9219
26872,0.38
26873,2.0967
26874,2.1969
26875,0.5297
26876,0.6495
26877,0.5965
26878,2.2174
26879,1.7378
26880,0.5668
26881,0.431
26882,1.9956
26883,2.3111
26884,0.4934
26885,2.1062
26886,0.65
26887,2.0584
26888,0.4796
26889,0.4283
26890,0.442
26891,0.6058
26892,1.2934
26893,1.673
26894,0.406
26895,2.0989
26896,0.5194
26897,0.4126
26898,2.3116
26899,1.9629
26900,1.9949
26901,0.6423
26902,0.369
26903,2.1586
26904,0.3273
26905,0.3452
26906,0.3843
26907,0.4104
26908,2.0443
26909,1.873
26910,2.1902
26911,0.7237
26912,1.9337
26913,0.431
26914,0.5426
26915,0.3676
26916,2.175
26917,1.3069
26918,0.5285
26919,0.6614
26920,0.5479
26921,0.3884
26922,2.3313
26923,0.5972
26924,0.3667
26925,0.6053
26926,1.8923
26927,0.353
26928,2.4006
26929,0.7797
26930,2.2012
26931,1.874
26932,0.4026
26933,1.3087
26934,1.8945
26935,0.7408
26936,0.3664
26937,0.5807
26938,0.3661
26939,0.4034
26940,0.6415
26941,2.1723
26942,0.366
26943,0.5434
26944,0.4647
26945,0.4235
26946,2.2772
26947,1.4717
26948,0.3552
26949,1.9783
26950,1.9943
26951,2.0654
26952,1.8215
26953,0.4047
26954,2.0208
26955,1.527
26956,0.6188
26957,0.3551
26958,0.4613
26959,0.689
26960,0.739
26961,0.57
26962,0.6438
26963,0.5866
26964,0.3654
26965,0.9199
26966,0.4784
26967,2.3829
26968,0.5816
26969,0.4987
26970,0.6831
26971,2.0754
26972,2.0408
26973,0.4612
26974,0.4464
26975,0.78
26976,0.9001
26977,1.8992
26978,0.4342
26979,2.0628
26980,1.9006
26981,0.3909
26982,0.4125
26983,2.0747
26984,1.2049
26985,1.9291
26986,0.8172
26987,2.1683
26988,0.4549
26989,0.4456
26990,0.6261
26991,0.7013
26992,0.3845
26993,1.1345
26994,0.4494
26995,0.6951
26996,0.3591
26997,1.0982
26998,0.587
26999,0.749
27000,0.4159
27001,0.6433
27002,1.6216
27003,0.5817
27004,0.4056
27005,0.8819
27006,0.4486
27007,0.6554
27008,2.3205
27009,1.9055
27010,0.4391
27011,0.4046
27012,0.4595
27013,0.4209
27014,1.6423
27015,0.4346
27016,0.3639
27017,2.2843
27018,0.6263
27019,0.3943
27020,2.1253
27021,0.5343
27022,0.6207
27023,0.5943
27024,1.5633
27025,0.713
27026,2.2394
27027,0.6223
27028,0.7075
27029,0.3734
27030,0.7435
27031,0.5908
27032,0.4472
27033,0.5188
27034,0.8254
27035,0.6385
27036,1.8585
27037,0.5907
27038,0.5415
27039,0.4721
27040,0.5295
27041,1.1394
27042,2.207
27043,0.857
27044,0.5353
27045,0.3605
27046,2.2201
27047,0.5095
27048,0.729
27049,0.6479
27050,0.4099
27051,2.1209
27052,0.4643
27053,2.2548
27054,2.1478
27055,2.1952
27056,1.6586
27057,1.7257
27058,0.4352
27059,1.9498
27060,1.9976
27061,0.4403
27062,0.6652
27063,0.4839
27064,2.0134
27065,0.6798
27066,0.3709
27067,0.3727
27068,0.6536
27069,1.4995
27070,0.5953
27071,0.4049
27072,0.5406
27073,1.578
27074,0.3773
27075,2.0096
27076,0.6171
27077,0.4782
27078,0.4364
27079,0.3639
27080,0.7061
27081,0.8814
27082,1.9962
27083,0.7549
27084,0.7878
27085,0.4474
27086,1.3337
27087,1.6642
27088,0.7674
27089,0.3785
27090,2.0832
27091,0.3711
27092,1.4441
27093,1.8673
27094,2.2715
27095,2.2589
27096,1.4836
27097,0.6985
27098,0.6251
27099,0.5111
27100,1.9941
27101,0.6571
27102,0.4836
27103,0.5474
27104,0.4894
27105,0.792
27106,1.4332
27107,0.6478
27108,2.2163
27109,2.2034
27110,2.2166
27111,1.5703
27112,0.7548
27113,2.1339
27114,2.3045
27115,1.7329
27116,0.6881
27117,0.6122
27118,1.8161
27119,0.4519
27120,0.4625
27121,2.1285
27122,0.5937
27123,2.2611
27124,0.772
27125,0.4434
27126,0.3905
27127,0.4456
27128,1.9744
27129,0.7441
27130,2.4242
27131,1.9463
27132,0.6273
27133,2.3843
27134,0.5981
27135,0.616
27136,2.3606
27137,0.5042
27138,1.9335
27139,1.8015
27140,1.3612
27141,1.414
27142,1.9283
27143,2.1664
27144,2.0534
27145,2.1835
27146,0.797
27147,0.4008
27148,1.3912
27149,0.5243
27150,1.0473
27151,0.4242
27152,0.4184
27153,1.2627
27154,0.5885
27155,0.5749
27156,0.7694
27157,1.758
27158,1.7602
27159,2.3792
27160,1.4644
27161,0.5665
27162,2.1173
27163,1.5625
27164,0.704
27165,0.411
27166,0.6658
27167,0.5529
27168,0.4946
27169,0.496
27170,0.4107
27171,0.4247
27172,0.439
27173,1.2458
27174,0.6783
27175,2.3652
27176,1.736
27177,0.4432
27178,0.4121
27179,0.596
27180,0.4913
27181,0.4622
27182,0.4008
27183,1.8645
27184,0.4283
27185,2.3034
27186,1.5973
27187,0.8628
27188,1.6438
27189,0.6602
27190,0.5013
27191,0.4189
27192,0.8746
27193,0.4669
27194,2.0052
27195,0.6407
27196,1.5712
27197,2.186
27198,0.3953
27199,1.9555
27200,0.4444
27201,0.3899
27202,0.5736
27203,0.6179
27204,2.2482
27205,0.694
27206,2.0949
27207,0.523
27208,2.3628
27209,0.6713
27210,0.4242
27211,0.5191
27212,0.8405
27213,0.4105
27214,0.4625
27215,0.7096
27216,0.5645
27217,0.5813
27218,2.0508
27219,1.3862
27220,0.5703
27221,0.4583
27222,0.6871
27223,0.4691
27224,0.5053
27225,2.2386
27226,0.5527
27227,0.7535
27228,0.5499
27229,0.3766
27230,1.9521
27231,1.7175
27232,0.5501
27233,0.4166
27234,0.375
27235,0.373
27236,1.9717
27237,0.6185
27238,0.8251
27239,0.7301
27240,0.4539
27241,1.814
27242,0.8063
27243,0.4822
27244,0.7933
27245,0.6167
27246,2.2395
27247,2.1428
27248,0.396
27249,1.6035
27250,0.4416
27251,0.4309
27252,2.0568
27253,2.1941
27254,0.3439
27255,0.5918
27256,0.7088
27257,0.5529
27258,0.6485
27259,1.4058
27260,2.009
27261,0.5655
27262,0.7027
27263,0.711
27264,0.4688
27265,0.4534
27266,2.1401
27267,1.6699
27268,1.8324
27269,0.5412
27270,0.4721
27271,0.7445
27272,2.2264
27273,2.0633
27274,0.8556
27275,1.9441
27276,0.428
27277,0.4098
27278,1.6306
27279,0.4953
27280,0.5873
27281,0.3925
27282,0.3928
27283,2.0319
27284,2.0597
27285,0.6111
27286,1.3105
27287,0.5107
27288,0.7558
27289,0.602
27290,0.7194
27291,0.5655
27292,1.8266
27293,1.8677
27294,0.3889
27295,0.6536
27296,0.414
27297,0.3841
27298,1.654
27299,2.3657
27300,1.4359
27301,2.1877
27302,0.6914
27303,0.7478
27304,2.2892
27305,0.4546
27306,0.7819
27307,1.3594
27308,1.5283
27309,0.6787
27310,0.5852
27311,1.9714
27312,0.5227
27313,0.7975
27314,0.579
27315,2.0768
27316,0.6458
27317,0.7254
27318,2.0432
27319,1.592
27320,0.8508
27321,2.2385
27322,0.4463
27323,0.6013
27324,2.2436
27325,0.6327
27326,0.5966
27327,0.3922
27328,0.6094
27329,1.9581
27330,2.2783
27331,0.4643
27332,2.0168
27333,0.7613
27334,0.6257
27335,0.7269
27336,0.4335
27337,0.5249
27338,0.6399
27339,0.3983
27340,0.8058
27341,0.3583
27342,0.8181
27343,2.1218
27344,1.9913
27345,0.7554
27346,0.3989
27347,0.3581
27348,1.9692
27349,2.0136
27350,2.0506
27351,1.2703
27352,1.6554
27353,0.5472
27354,2.1084
27355,0.3818
27356,0.3706
27357,0.3771
27358,2.1383
27359,1.9217
27360,0.5983
27361,0.3973
27362,0.6316
27363,0.4864
27364,0.4125
27365,2.219
27366,0.5152
27367,0.3318
27368,0.5452
27369,2.0082
27370,0.4585
27371,1.7623
27372,0.7179
27373,0.6106
27374,0.3388
27375,0.4717
27376,1.1088
27377,1.9085
27378,0.5943
27379,0.4929
27380,2.022
27381,0.5973
27382,0.689
27383,0.8781
27384,0.4695
27385,2.0911
27386,0.3839
27387,2.076
27388,2.3125
27389,1.793
27390,2.1913
27391,2.0559
27392,0.7486
27393,0.4222
27394,0.7087
27395,0.5563
27396,0.359
27397,0.3958
27398,1.6515
27399,0.7068
27400,2.0842
27401,0.6454
27402,0.6568
27403,1.746
27404,1.1432
27405,0.7149
27406,0.4343
27407,0.7029
27408,0.5496
27409,1.7116
27410,2.0341
27411,0.5211
27412,0.4274
27413,0.5865
27414,0.5837
27415,0.5864
27416,2.1993
27417,2.1005
27418,0.4211
27419,0.7875
27420,1.4685
27421,0.4198
27422,0.481
27423,0.5216
27424,0.6885
27425,0.5564
27426,0.7004
27427,0.7163
27428,0.5757
27429,0.3687
27430,2.2932
27431,2.303
27432,0.7031
27433,0.338
27434,0.6438
27435,2.0069
27436,1.8762
27437,2.0513
27438,0.4794
27439,0.4659
27440,1.7919
27441,1.3802
27442,2.1908
27443,2.0456
27444,0.4101
27445,0.3726
27446,0.4525
27447,1.1789
27448,1.5587
27449,0.566
27450,0.6566
27451,0.4402
27452,0.7061
27453,0.4956
27454,0.5605
27455,0.4176
27456,0.4562
27457,0.5552
27458,0.3754
27459,0.7705
27460,0.6153
27461,0.5167
27462,0.4105
27463,0.4094
27464,0.5709
27465,0.4096
27466,1.282
27467,1.8525
27468,1.3621
27469,0.7154
27470,0.3469
27471,2.0278
27472,0.7962
27473,0.7015
27474,1.8208
27475,2.3896
27476,0.6509
27477,0.5385
27478,0.7172
27479,0.4505
27480,0.3801
27481,0.5278
27482,0.7723
27483,1.8564
27484,0.4105
27485,0.408
27486,0.4524
27487,0.5962
27488,2.1531
27489,0.4438
27490,0.4691
27491,0.4006
27492,0.4681
27493,0.382
27494,0.3443
27495,0.6837
27496,2.2306
27497,0.6213
27498,2.3589
27499,0.5114
27500,0.7056
27501,1.9179
27502,0.3672
27503,1.6398
27504,0.3409
27505,0.3883
27506,0.4112
27507,0.4055
27508,0.8111
27509,0.7649
27510,0.8206
27511,2.1525
27512,0.7336
27513,2.182
27514,0.5214
27515,0.4944
27516,1.8191
27517,1.3326
27518,1.2839
27519,2.1287
27520,1.9474
27521,0.6337
27522,0.4344
27523,0.611
27524,1.3654
27525,0.5678
27526,0.456
27527,2.3915
27528,0.3935
27529,0.3553
27530,0.4275
27531,0.52
27532,0.5941
27533,2.0831
27534,1.9293
27535,0.4641
27536,0.5753
27537,0.401
27538,0.4671
27539,0.7111
27540,2.283
27541,0.4753
27542,0.3985
27543,1.2296
27544,0.4186
27545,0.453
27546,1.4495
27547,0.418
27548,0.7083
27549,0.4332
27550,0.397
27551,2.1379
27552,2.4252
27553,0.7857
27554,0.4362
27555,1.4525
27556,0.4847
27557,0.5279
27558,0.4315
27559,0.5286
27560,0.3497
27561,2.1029
27562,0.8129
27563,0.5997
27564,0.6255
27565,0.3845
27566,0.4914
27567,0.4792
27568,1.5931
27569,0.5614
27570,0.694
27571,0.6242
27572,0.3638
27573,0.7624
27574,0.6798
27575,0.44
27576,0.5234
27577,0.4352
27578,0.4557
27579,2.2254
27580,1.9884
27581,0.3941
27582,0.3494
27583,0.6965
27584,0.4243
27585,0.6402
27586,2.2431
27587,0.4002
27588,0.4802
27589,0.3565
27590,1.9238
27591,0.4532
27592,1.6561
27593,0.4159
27594,0.514
27595,0.5077
27596,0.42
27597,0.95
27598,2.0683
27599,0.548
27600,0.4086
27601,0.3883
27602,1.8128
27603,0.4598
27604,0.7549
27605,0.4339
27606,0.8501
27607,0.7198
27608,0.5624
27609,0.4908
27610,0.384
27611,1.4609
27612,0.3817
27613,0.3588
27614,0.3784
27615,0.6407
27616,0.3984
27617,0.6801
27618,0.5718
27619,0.8708
27620,1.9578
27621,0.5434
27622,1.6593
27623,0.5106
27624,1.7421
27625,0.8414
27626,0.3784
27627,0.7317
27628,2.1456
27629,0.6769
27630,0.392
27631,1.9574
27632,0.3993
27633,2.0384
27634,0.4423
27635,0.7137
27636,0.3873
27637,0.7851
27638,0.3796
27639,0.429
27640,0.6453
27641,1.9793
27642,1.7389
27643,0.4684
27644,1.8936
27645,0.502
27646,2.0519
27647,0.3948
27648,0.5666
27649,0.5033
27650,0.7059
27651,0.3669
27652,0.4074
27653,2.145
27654,0.3902
27655,1.6267
27656,0.4703
27657,0.4711
27658,0.5278
27659,1.1495
27660,0.3802
27661,2.2122
27662,0.675
27663,0.7384
27664,1.9927
27665,1.802
27666,0.4061
27667,0.4266
27668,2.4095
27669,0.783
27670,2.0287
27671,0.421
27672,2.2385
27673,0.6896
27674,0.3746
27675,0.4242
27676,1.1022
27677,0.6737
27678,0.7159
27679,0.4148
27680,1.976
27681,1.801
27682,0.3802
27683,1.6617
27684,0.6182
27685,0.3826
27686,2.0045
27687,0.4205
27688,1.6019
27689,1.4262
27690,1.7464
27691,0.4853
27692,2.3079
27693,0.4277
27694,0.3959
27695,0.411
27696,0.5864
27697,0.6028
27698,0.6866
27699,0.5286
27700,0.6869
27701,1.4299
27702,0.3668
27703,0.4265
27704,2.0002
27705,0.4242
27706,0.5303
27707,0.4434
27708,2.2094
27709,0.6615
27710,0.6558
27711,0.6572
27712,0.3493
27713,0.6151
27714,0.4135
27715,0.7719
27716,0.6701
27717,0.3757
27718,1.6568
27719,1.6678
27720,1.8728
27721,2.0757
27722,0.6777
27723,1.6739
27724,0.6746
27725,0.575
27726,0.451
27727,1.9843
27728,1.9448
27729,2.0834
27730,2.3933
27731,1.9377
27732,1.309
27733,0.3359
27734,0.5057
27735,2.3824
27736,2.2728
27737,0.8349
27738,2.1414
27739,1.7319
27740,2.0121
27741,1.6621
27742,2.1581
27743,0.5518
27744,0.3561
27745,0.754
27746,1.6082
27747,0.7265
27748,2.1648
27749,2.2628
27750,0.5953
27751,0.6875
27752,0.4214
27753,2.1061
27754,0.6419
27755,2.0344
27756,0.7126
27757,1.5973
27758,0.3989
27759,0.6507
27760,0.4314
27761,0.7706
27762,1.4095
27763,0.4147
27764,0.3586
27765,0.3442
27766,0.6472
27767,0.5321
27768,2.1013
27769,0.4296
27770,0.449
27771,2.0354
27772,0.6668
27773,2.229
27774,0.5011
27775,0.4233
27776,2.1338
27777,0.5401
27778,0.4271
27779,2.1165
27780,0.7906
27781,0.5754
27782,0.4298
27783,0.3899
27784,1.987
27785,1.6008
27786,0.4176
27787,0.4352
27788,0.7122
27789,0.4221
27790,2.1312
27791,0.4095
27792,0.6337
27793,1.7121
27794,0.3551
27795,0.3603
27796,0.3962
27797,1.796
27798,2.2
27799,0.7174
27800,0.3836
27801,0.6302
27802,0.4646
27803,0.4524
27804,0.5794
27805,0.675
27806,1.5832
27807,0.3778
27808,0.4483
27809,1.8517
27810,0.5965
27811,0.7541
27812,0.7118
27813,0.3741
27814,0.4944
27815,0.6577
27816,1.7239
27817,2.2078
27818,1.4789
27819,0.5716
27820,0.3592
27821,0.5365
27822,1.9956
27823,0.8431
27824,0.7479
27825,0.7521
27826,0.4795
27827,0.7069
27828,0.6587
27829,0.3925
27830,1.9718
27831,0.6827
27832,0.7147
27833,0.6952
27834,0.4681
27835,0.4114
27836,0.4996
27837,1.663
27838,0.3625
27839,0.7952
27840,0.6442
27841,0.7878
27842,0.6459
27843,0.4573
27844,0.4914
27845,0.7696
27846,2.2887
27847,0.7679
27848,0.7959
27849,0.4663
27850,2.2693
27851,0.5989
27852,0.4116
27853,1.8336
27854,0.6413
27855,0.7612
27856,0.362
27857,0.6763
27858,0.4275
27859,1.9358
27860,1.9426
27861,0.4642
27862,1.9051
27863,0.7813
27864,1.4957
27865,1.2308
27866,1.7954
27867,1.3341
27868,1.8534
27869,0.6731
27870,0.6072
27871,1.7788
27872,0.6646
27873,0.4858
27874,1.0557
27875,0.6302
27876,0.6893
27877,0.6318
27878,0.6741
27879,0.7979
27880,0.5878
27881,0.6996
27882,2.0415
27883,0.8418
27884,0.5236
27885,0.4686
27886,0.4351
27887,0.7335
27888,0.8022
27889,0.3957
27890,1.5216
27891,1.0678
27892,0.6435
27893,0.4263
27894,0.8273
27895,0.3664
27896,1.6781
27897,0.5018
27898,0.8109
27899,0.6064
27900,0.6938
27901,0.6576
27902,0.5701
27903,0.4186
27904,1.486
27905,0.4502
27906,0.7515
27907,0.5183
27908,1.9147
27909,0.5154
27910,0.3487
27911,0.7053
27912,2.0435
27913,0.789
27914,1.943
27915,1.6468
27916,0.5454
27917,0.6795
27918,1.1091
27919,0.4052
27920,0.4144
27921,0.4517
27922,0.4629
27923,0.4121
27924,0.5037
27925,0.7389
27926,0.3771
27927,0.6296
27928,1.8196
27929,2.0664
27930,0.7966
27931,0.6179
27932,0.6404
27933,0.4633
27934,0.8163
27935,0.4662
27936,0.4697
27937,0.3702
27938,2.1732
27939,0.822
27940,0.7484
27941,0.4683
27942,0.4816
27943,1.2616
27944,0.8791
27945,0.3728
27946,0.3662
27947,0.6553
27948,2.2076
27949,0.7923
27950,0.6488
27951,1.6235
27952,0.422
27953,0.3983
27954,1.9712
27955,0.4744
27956,0.7043
27957,0.4072
27958,0.678
27959,0.5329
27960,2.2643
27961,0.5322
27962,0.3796
27963,0.5896
27964,0.3529
27965,0.7694
27966,0.8054
27967,2.1846
27968,2.1947
27969,1.2618
27970,0.4477
27971,0.5087
27972,0.6945
27973,0.579
27974,1.8093
27975,0.3744
27976,0.3906
27977,0.7814
27978,0.665
27979,1.9137
27980,0.554
27981,0.6486
27982,0.4508
27983,0.7259
27984,0.3613
27985,1.9314
27986,1.174
27987,2.1379
27988,0.418
27989,0.4049
27990,0.5545
27991,0.4114
27992,0.4751
27993,1.5748
27994,1.698
27995,0.661
27996,0.7046
27997,2.0374
27998,2.1414
27999,1.9902
28000,2.077
28001,0.3414
28002,1.4986
28003,1.5742
28004,2.2105
28005,0.3661
28006,2.2342
28007,0.386
28008,0.4034
28009,0.7629
28010,1.9599
28011,1.5925
28012,0.5733
28013,0.4187
28014,0.7401
28015,0.3555
28016,1.5885
28017,0.6943
28018,1.9032
28019,2.2264
28020,0.8428
28021,1.6854
28022,1.9847
28023,2.3796
28024,0.5999
28025,2.1647
28026,0.5319
28027,0.6562
28028,0.5275
28029,1.7974
28030,1.8106
28031,0.4955
28032,0.6869
28033,2.1122
28034,0.4422
28035,0.6053
28036,2.1151
28037,1.9512
28038,2.3336
28039,0.3488
28040,0.5948
28041,2.1639
28042,0.7249
28043,2.3293
28044,2.3409
28045,0.4511
28046,0.4277
28047,0.4778
28048,0.4289
28049,0.4222
28050,0.7421
28051,0.736
28052,0.6202
28053,1.4055
28054,0.3752
28055,0.6884
28056,0.7375
28057,1.5156
28058,2.0627
28059,0.5606
28060,0.364
28061,2.3145
28062,0.3921
28063,2.1597
28064,0.4281
28065,0.3896
28066,0.426
28067,0.6082
28068,0.6007
28069,0.5131
28070,0.6501
28071,0.6089
28072,0.3923
28073,0.6699
28074,2.3582
28075,0.4509
28076,1.9287
28077,0.7092
28078,0.6536
28079,0.404
28080,0.3966
28081,2.0899
28082,2.1218
28083,0.7551
28084,0.4742
28085,0.7667
28086,0.5926
28087,2.0056
28088,0.7868
28089,2.1431
28090,0.6031
28091,0.6363
28092,0.4253
28093,0.6162
28094,0.678
28095,0.3585
28096,1.9551
28097,0.5817
28098,0.6434
28099,0.496
28100,2.1868
28101,1.8774
28102,0.61
28103,1.9253
28104,1.8113
28105,0.4584
28106,0.8013
28107,0.4481
28108,0.774
28109,2.1592
28110,0.4688
28111,0.4323
28112,0.5249
28113,2.1372
28114,0.7978
28115,1.8192
28116,0.5785
28117,1.4034
28118,0.4175
28119,0.4044
28120,0.5447
28121,0.374
28122,1.857
28123,0.7571
28124,0.3489
28125,2.3869
28126,0.3715
28127,0.6779
28128,2.151
28129,0.8382
28130,0.4366
28131,0.6925
28132,1.8635
28133,1.3915
28134,0.6792
28135,1.9848
28136,0.7529
28137,0.6932
28138,2.3351
28139,0.3973
28140,0.3519
28141,2.0119
28142,0.6788
28143,2.0681
28144,2.1454
28145,0.5642
28146,0.8333
28147,0.4827
28148,0.4349
28149,0.4884
28150,0.3791
28151,1.2266
28152,0.6635
28153,0.5772
28154,0.4228
28155,1.991
28156,0.4693
28157,2.2809
28158,0.7051
28159,0.3994
28160,1.5011
28161,2.2188
28162,0.6031
28163,0.6722
28164,2.0385
28165,0.785
28166,0.6203
28167,0.9032
28168,0.4059
28169,1.8061
28170,0.3921
28171,0.4954
28172,1.8779
28173,0.5052
28174,0.4347
28175,0.5738
28176,1.1662
28177,0.4248
28178,0.4465
28179,0.5482
28180,2.0801
28181,2.4061
28182,0.3974
28183,2.1693
28184,2.2181
28185,0.7013
28186,1.5253
28187,1.7144
28188,1.5777
28189,0.4094
28190,0.5295
28191,0.5518
28192,1.7735
28193,0.3923
28194,0.4163
28195,0.6123
28196,0.5683
28197,0.7922
28198,1.6441
28199,0.4093
28200,1.4015
28201,0.8487
28202,0.7369
28203,1.2489
28204,0.5124
28205,0.4589
28206,0.6311
28207,0.4202
28208,1.9324
28209,1.7047
28210,0.6834
28211,1.9034
28212,0.5815
28213,0.7374
28214,0.4522
28215,0.464
28216,0.6057
28217,1.9596
28218,0.6234
28219,0.379
28220,0.3839
28221,0.7071
28222,0.6312
28223,0.7851
28224,0.3618
28225,1.3438
28226,0.5047
28227,0.4326
28228,0.4916
28229,0.7714
28230,2.1452
28231,0.8298
28232,1.9583
28233,0.4631
28234,0.8035
28235,0.4706
28236,1.6029
28237,1.0438
28238,0.7653
28239,1.4358
28240,0.3893
28241,1.9883
28242,0.5616
28243,2.0576
28244,0.5346
28245,0.4138
28246,0.7419
28247,0.5103
28248,0.3871
28249,0.5447
28250,0.5658
28251,0.651
28252,0.6553
28253,0.6141
28254,0.3974
28255,2.3414
28256,0.6616
28257,0.7964
28258,1.6412
28259,0.6162
28260,0.3918
28261,2.1152
28262,0.5995
28263,0.412
28264,0.721
28265,2.2663
28266,0.7337
28267,2.3668
28268,0.3766
28269,0.3816
28270,0.4548
28271,0.4568
28272,0.634
28273,0.4981
28274,0.67
28275,2.0959
28276,0.3793
28277,2.1842
28278,0.8307
28279,0.6429
28280,0.5822
28281,0.5752
28282,0.4002
28283,0.79
28284,2.2099
28285,1.4345
28286,0.3884
28287,1.7036
28288,0.8032
28289,0.7256
28290,0.4367
28291,0.4226
28292,0.6582
28293,0.4135
28294,0.4206
28295,0.7139
28296,0.4634
28297,1.9177
28298,1.6055
28299,0.5461
28300,1.7305
