Name,Address,gmap_id,description,Latitude,Longitude,category,Aggregate Rating,num_of_reviews,price,hours,MISC,City,state
Oxley Nature Center,"Oxley Nature Center, 6700 Mohawk Blvd, Tulsa, OK 74115",0x87b6f1c369d28fdd:0x9f54fb0e63982583,800-acre park with trails & an interpretive center with hands-on exhibits & a wildlife viewing area.,36.2234573,-95.9030304,"['Nature preserve', 'Park', 'Tourist attraction']",4.8,368,,"[['Saturday', '10AM??4:30PM'], ['Sunday', '12??4PM'], ['Monday', '10AM??4:30PM'], ['Tuesday', '10AM??4:30PM'], ['Wednesday', '10AM??4:30PM'], ['Thursday', '10AM??4:30PM'], ['Friday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
River West Festival Park,"River West Festival Park, 2100 S Jackson Ave, Tulsa, OK 74107",0x87b6eb69f938896f:0xcad5a6bd7742ac54,"15-acre park on the river featuring open space & a platform for festivals, concerts & other events.",36.1341662,-95.99905,"['Park', 'Tourist attraction']",4.4,818,,"[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Hicks Park,"Hicks Park, 3443 S Mingo Rd, Tulsa, OK 74146",0x87b68d2e1f72ecf7:0x816aaf9ab8e5fab6,,36.1134938,-95.8679274,"['Park', 'Athletic field', 'City park', 'Playground', 'Tennis court', 'Tourist attraction']",4.2,292,,,{'Amenities': ['Good for kids']},Tulsa,Oklahoma
Owen Park,"Owen Park, 560 N Maybelle Ave, Tulsa, OK 74127",0x87b6eba1e7ecb9f5:0x257e05ee8d3cc2e3,,36.1605322,-96.0054038,"['Park', 'Tourist attraction']",4.4,478,,"[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Whiteside Park,"Whiteside Park, 4009 S Pittsburg Ave, Tulsa, OK 74135",0x87b692cff67c2727:0x39c82a744067db6f,,36.1066326,-95.9295594,"['Park', 'Tourist attraction']",4.4,464,,"[['Monday', '12??8PM'], ['Tuesday', '12??8PM'], ['Wednesday', '12??8PM'], ['Thursday', '12??8PM'], ['Friday', '12??8PM'], ['Saturday', '12??8PM'], ['Sunday', '12??8PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Chua Tam-Bao,"Chua Tam-Bao, 16833 E 21st St, Tulsa, OK 74134",0x87b6f4c64ca99aef:0xeaf47d16c8a54556,,36.1341935,-95.7905231,"['Buddhist temple', 'Tourist attraction']",4.9,67,,"[['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', 'Closed'], ['Friday', 'Closed'], ['Saturday', '8AM??3PM'], ['Sunday', '8AM??3PM'], ['Monday', 'Closed']]",{'Accessibility': ['Wheelchair accessible entrance']},Tulsa,Oklahoma
The Outsiders House Museum,"The Outsiders House Museum, 731 N St Louis Ave, Tulsa, OK 74106",0x87b6ec64f998a35f:0xe46e8f48b0f5580d,,36.1654744,-95.97029,"['Museum', 'Tourist attraction']",4.6,278,,"[['Wednesday', 'Closed'], ['Thursday', 'Closed'], ['Friday', '12??5PM'], ['Saturday', '12??5PM'], ['Sunday', '12??5PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], 'Amenities': ['Good for kids', 'Restaurant']}",Tulsa,Oklahoma
Centennial Park,"Centennial Park, 1028 E 6th St, Tulsa, OK 74120",0x87b6ec84060fe787:0x5ba366fc7d19c05a,"Multi-use park offering water play areas, athletic fields, hiking trails, picnic sites & a dog park.",36.1519333,-95.9778028,"['Park', 'Tourist attraction']",4.5,558,,"[['Wednesday', '5AM??11PM'], ['Thursday', '5AM??11PM'], ['Friday', '5AM??11PM'], ['Saturday', '5AM??11PM'], ['Sunday', '5AM??11PM'], ['Monday', '5AM??11PM'], ['Tuesday', '5AM??11PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Turkey Mountain Urban Wilderness,"Turkey Mountain Urban Wilderness, 6800 S Elwood Ave, Tulsa, OK 74132",0x87b6947c6c5d6155:0xfae0ec3451cbf40,"Hilly, forested park featuring jogging, biking & horseback riding trails, plus restrooms.",36.0648752,-95.9929468,"['Park', 'Tourist attraction']",4.7,1690,,"[['Wednesday', '5AM??11PM'], ['Thursday', '5AM??11PM'], ['Friday', '5AM??11PM'], ['Saturday', '5AM??11PM'], ['Sunday', '5AM??11PM'], ['Monday', '5AM??11PM'], ['Tuesday', '5AM??11PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
West Highlands Park.,"West Highlands Park., 2626 West 61st St S, Tulsa, OK 74132",0x87b694fc3f07bf23:0x4694d5e3ef798abe,,36.0744692,-96.0218596,"['Park', 'Tourist attraction']",4.0,68,,,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Tulsa Air and Space Museum & Planetarium,"Tulsa Air and Space Museum & Planetarium, 3624 N 74th E Ave, Tulsa, OK 74115",0x87b6f1ff1914d523:0xeaf91961860e91c6,"Detailed history from 1897 to the space age plus interactive exhibits, vintage aircraft & a theater.",36.2067509,-95.8957281,"['Museum', 'Planetarium', 'Science museum', 'Tourist attraction']",4.2,205,,"[['Tuesday', '10AM??4PM'], ['Wednesday', '10AM??4PM'], ['Thursday', '10AM??4PM'], ['Friday', '10AM??4PM'], ['Saturday', '10AM??4PM'], ['Sunday', 'Closed'], ['Monday', 'Closed']]","{'Highlights': ['Active military discounts'], 'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom', 'Wheelchair rental'], 'Amenities': ['Good for kids', 'Restroom', 'Wi-Fi', 'Restaurant'], 'Crowd': ['Family-friendly']}",Tulsa,Oklahoma
Tulsa Historical Society & Museum,"Tulsa Historical Society & Museum, 2445 S Peoria Ave, Tulsa, OK 74114",0x87b6eca4efb2b41f:0xef538f7bca465546,"8 galleries featuring exhibits on local history, plus a gift shop, garden & historic cemetery.",36.1286917,-95.9739472,"['History museum', 'Historical society', 'Local history museum', 'Museum', 'Tourist attraction']",4.7,208,,"[['Tuesday', '11AM??3PM'], ['Wednesday', '11AM??3PM'], ['Thursday', '11AM??3PM'], ['Friday', '11AM??3PM'], ['Saturday', '11AM??3PM'], ['Sunday', 'Closed'], ['Monday', 'Closed']]","{'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], 'Amenities': ['Good for kids', 'Restaurant']}",Tulsa,Oklahoma
Golden Driller Statue,"Golden Driller Statue, Tulsa Expo Center, 4145 E 21st St, Tulsa, OK 74114",0x87b6ed23447a08b3:0xc6c4aeb11c4c15ab,"Iconic, 75-ft. statue of an oil driller with his hand resting on an oil derrick.",36.1337734,-95.9311081,"['Historical landmark', 'Tourist attraction']",4.6,848,,"[['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Philtower Building,"Philtower Building, 427 S Boston Ave #103, Tulsa, OK 74103",0x87b6eb7951031863:0x944998995e800ddc,,36.152176,-95.9886987,"['Building', 'Tourist attraction']",4.4,113,,,,Tulsa,Oklahoma
Guthrie Green,"Guthrie Green, 111 E Reconciliation Way, Tulsa, OK 74103",0x87b6eb82e2242691:0x819cbe9cc9f132fb,"Concerts, festivals, green markets, fitness classes, a sleek cafe & more in an urban park.",36.1597162,-95.9920028,"['Park', 'Tourist attraction']",4.7,2335,,"[['Wednesday', '6AM??11PM'], ['Thursday', '6AM??11PM'], ['Friday', '6AM??11PM'], ['Saturday', '6AM??11PM'], ['Sunday', '6AM??11PM'], ['Monday', '6AM??11PM'], ['Tuesday', '6AM??11PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
41st Street Plaza,"41st Street Plaza, 4100 Riverside Dr, Tulsa, OK 74105",0x87b694a8159b7261:0xd5d6983909aa41df,,36.1040077,-95.9843524,"['Park', 'Plaza', 'Tourist attraction']",4.5,625,,"[['Thursday', '5AM??11PM'], ['Friday', '5AM??11PM'], ['Saturday', '5AM??11PM'], ['Sunday', '5AM??11PM'], ['Monday', '5AM??11PM'], ['Tuesday', '5AM??11PM'], ['Wednesday', '5AM??11PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Zink Park,"Zink Park, Tulsa, OK 74105",0x87b6ecb2f9e6c87d:0x198daf5a5a681262,"Neighborhood park with tennis, baseball & picnicking spots, a playground, walking paths & a creek.",36.1165964,-95.9707007,"['Park', 'Tourist attraction']",4.4,208,,"[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Boston Avenue United Methodist Church,"Boston Avenue United Methodist Church, 1301 S Boston Ave, Tulsa, OK 74119",0x87b6eb62f0342689:0x5c0e9d73dd00c28,"Large, circa-1929 church known for its distinctive art deco architecture & interior details.",36.1436852,-95.9847338,"['United Methodist church', 'Church', 'Historical landmark', 'Methodist church', 'Tourist attraction']",4.6,193,,"[['Sunday', '8AM??1PM'], ['Monday', '8:30AM??4:30PM'], ['Tuesday', '8:30AM??4:30PM'], ['Wednesday', '8:30AM??4:30PM'], ['Thursday', '8:30AM??4:30PM'], ['Friday', '8:30AM??4:30PM'], ['Saturday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot']}",Tulsa,Oklahoma
Veterans Park,"Veterans Park, 1875 S Boulder Park Dr, Tulsa, OK 74119",0x87b6eb5e055a0d7d:0xba828bc482d7c056,"Large green space with open fields, a veterans memorial & a playground with a splash pad.",36.1350121,-95.9883881,"['Park', 'Tourist attraction']",4.4,308,,"[['Wednesday', '5AM??11PM'], ['Thursday', '5AM??11PM'], ['Friday', '5AM??11PM'], ['Saturday', '5AM??11PM'], ['Sunday', '5AM??11PM'], ['Monday', '5AM??11PM'], ['Tuesday', '5AM??11PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Reed Park & community Center,"Reed Park & community Center, 4233 S Yukon Ave, Tulsa, OK 74107",0x87b694cfed0b3ec1:0xe9580096eb6e5259,,36.1014926,-96.0151326,"['City park', 'Tourist attraction']",4.3,394,,"[['Thursday', '9AM??8PM'], ['Friday', '9AM??1PM'], ['Saturday', '9AM??1PM'], ['Sunday', 'Closed'], ['Monday', '9AM??7PM'], ['Tuesday', '9AM??8PM'], ['Wednesday', '9AM??7PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Tulsa Children's Museum Discovery Lab,"Tulsa Children's Museum Discovery Lab, 560 N Maybelle Ave, Tulsa, OK 74127",0x87b6eb7b8f4b4d8b:0xb9c10896be4748ca,Interactive kids' science museum & play center offering educational exhibits & DIY crafts.,36.1600895,-96.0042549,"[""Children's museum"", 'Science museum', 'Tourist attraction']",4.3,458,,"[['Thursday', '9:30AM??5PM'], ['Friday', '9:30AM??5PM'], ['Saturday', '9:30AM??5PM'], ['Sunday', '11:30AM??5PM'], ['Monday', '9:30AM??5PM'], ['Tuesday', '9:30AM??5PM'], ['Wednesday', '9:30AM??5PM']]","{'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], 'Amenities': ['Good for kids', 'Restaurant'], 'Crowd': ['Family-friendly']}",Tulsa,Oklahoma
Gilcrease Museum,"Gilcrease Museum, 1400 N Gilcrease Museum Rd, Tulsa, OK 74127",0x87b6ebb5d2cefe81:0xbbe604d82203d26c,Museum housing extensive collections of art & artifacts of the American West & Native Americans.,36.1742658,-96.0210402,"['Art museum', 'History museum', 'Tourist attraction']",4.7,1358,,"[['Saturday', '11AM??4PM'], ['Sunday', '11AM??4PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '11AM??4PM'], ['Thursday', '12??8PM'], ['Friday', '11AM??4PM']]","{'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], 'Amenities': ['Good for kids', 'Restaurant']}",Tulsa,Oklahoma
Philbrook Downtown,"Philbrook Downtown, 116 Reconciliation Way, Tulsa, OK 74103",0x87b6eb82f66ee5eb:0xe81df0119271986d,Satellite of Philbrook Museum of Art offering exhibitions of Native American & contemporary works.,36.158626,-95.9918464,"['Art museum', 'Tourist attraction']",4.6,138,,"[['Sunday', '11AM??5PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '11AM??5PM'], ['Thursday', '11AM??5PM'], ['Friday', '11AM??9PM'], ['Saturday', '11AM??5PM']]","{'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom']}",Tulsa,Oklahoma
Safari Joe's H2O,"Safari Joe's H2O, 4707 E 21st St, Tulsa, OK 74114",0x87b6ed3bfe0617db:0xb56e8a6f8d6545f8,"Seasonal attraction equipped with a big wave pool, high-speed slides & water play areas.",36.1341667,-95.9241667,"['Water park', 'Tourist attraction']",4.3,1477,,"[['Sunday', 'Closed'], ['Monday', '9AM??3PM'], ['Tuesday', '9AM??3PM'], ['Wednesday', '9AM??3PM'], ['Thursday', '9AM??3PM'], ['Friday', '9AM??3PM'], ['Saturday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], 'Amenities': ['Bar onsite', 'Good for kids', 'Restaurant']}",Tulsa,Oklahoma
Helmerich Park,"Helmerich Park, 7301 Riverside Dr, Tulsa, OK 74136",0x87b6938dfb4fca7f:0x4801477a61cc2250,,36.0541094,-95.9746658,"['Park', 'Tourist attraction']",4.5,418,,"[['Friday', '9AM??8PM'], ['Saturday', '9AM??8PM'], ['Sunday', '9AM??8PM'], ['Monday', '9AM??8PM'], ['Tuesday', '9AM??8PM'], ['Wednesday', '9AM??8PM'], ['Thursday', '9AM??8PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Creek Nation Council Oak Park,"Creek Nation Council Oak Park, 1750 S Cheyenne Ave, Tulsa, OK 74119",0x87b6eb6769fbf58b:0xec149226ad0ac21b,,36.136253,-95.9898883,"['Park', 'Tourist attraction']",4.4,48,,"[['Friday', '7AM??10PM'], ['Saturday', '7AM??10PM'], ['Sunday', '7AM??10PM'], ['Monday', '7AM??10PM'], ['Tuesday', '7AM??10PM'], ['Wednesday', '7AM??10PM'], ['Thursday', '7AM??10PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
The Blue Dome,"The Blue Dome, 320 E 2nd St, Tulsa, OK 74120",0x87b6eb7f6c7b3845:0x36012a0e17911fde,,36.1557212,-95.9870152,"['Historical landmark', 'Tourist attraction']",4.7,32,,"[['Friday', '8AM??6PM'], ['Saturday', '8AM??6PM'], ['Sunday', 'Closed'], ['Monday', '8AM??6PM'], ['Tuesday', '8AM??6PM'], ['Wednesday', '8AM??6PM'], ['Thursday', '8AM??6PM']]",{'Accessibility': ['Wheelchair accessible entrance']},Tulsa,Oklahoma
Norberg Park,"Norberg Park, 3235 S Garnett Rd, Tulsa, OK 74146",0x87b68cd3debc50cf:0x82a817cfbe651f71,,36.1159857,-95.8501108,"['Park', 'Tourist attraction']",3.9,138,,"[['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Braden Park,"Braden Park, 5036 E 7th St, Tulsa, OK 74112",0x87b6ed72979b7b17:0xbce197c2031360,,36.1506652,-95.9181881,"['Park', 'Tourist attraction']",4.4,458,,"[['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Zeigler Park,"Zeigler Park, 3903 W 4th St, Tulsa, OK 74127",0x87b6eaf81e44d559:0x64e5fe93f1c4856c,,36.1538807,-96.036819,"['Park', 'Tourist attraction']",3.8,398,,"[['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Mohawk Park,"Mohawk Park, Tulsa, OK 74115",0x87b6ee05c14e4647:0x523b5681497fc920,"Sprawling park with hiking & walking trails, plus a zoo, The Oxley Nature Center & a golf course.",36.2211445,-95.8933926,"['Park', 'Tourist attraction']",4.5,2796,,"[['Tuesday', '8AM??9PM'], ['Wednesday', '8AM??9PM'], ['Thursday', '8AM??9PM'], ['Friday', '8AM??9PM'], ['Saturday', '8AM??9PM'], ['Sunday', '8AM??9PM'], ['Monday', '8AM??9PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
Center of the Universe,"Center of the Universe, 1 S Boston Ave, Tulsa, OK 74103",0x87b6eb82821d7b43:0xa2fbfaea775fca17,Mysterious spot where visitors stand on a circle & noises they make are echoed back much louder.,36.1568986,-95.9915366,['Tourist attraction'],4.4,2776,,"[['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Tulsa,Oklahoma
World War II Memorial,"World War II Memorial, 1750 Independence Ave SW, Washington, DC 20024",0x89b7b7a6dd314ea1:0x459afc10e0ec7876,Iconic outdoor memorial honoring the 16 million Americans who served during World War II.,38.8894206,-77.0404978,"['Memorial park', 'Historical landmark', 'Tourist attraction']",4.9,9998,,"[['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours'], ['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', '4AM??10PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Amenities': ['Good for kids']}",Washington DC,District of Columbia
The President's Park,"The President's Park, 1450 Pennsylvania Avenue NW, Washington, DC 20230",0x89b7b7a326396429:0x4104cbf6238fca1,"Home to the White House, this iconic national park boasts a visitor center, tours & historic sites.",38.8957766,-77.0371152,"['Park', 'Memorial park', 'Tourist attraction']",4.5,9998,,"[['Tuesday', '7:30AM??4PM'], ['Wednesday', '7:30AM??4PM'], ['Thursday', '7:30AM??4PM'], ['Friday', '7:30AM??4PM'], ['Saturday', '7:30AM??4PM'], ['Sunday', '7:30AM??4PM'], ['Monday', '7:30AM??4PM']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids']}",Washington DC,District of Columbia
National Museum of African American History and Culture,"National Museum of African American History and Culture, 1400 Constitution Ave. NW, Washington, DC 20560",0x89b7b798b2298317:0x98019bd758632f06,"Popular Smithsonian museum with unique exhibits on African American history, culture & community.",38.8910644,-77.032614,"['National museum', 'Heritage museum', 'History museum', 'Museum', 'Tourist attraction']",4.8,9998,,"[['Sunday', '11AM??4PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '11AM??4PM'], ['Thursday', '11AM??4PM'], ['Friday', '11AM??4PM'], ['Saturday', '11AM??4PM']]","{'Highlights': ['Active military discounts', 'Live performances'], 'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible restroom', 'Wheelchair rental'], 'Amenities': ['Good for kids', 'Restaurant', 'Restroom', 'Wi-Fi'], 'Crowd': ['Family-friendly']}",Washington DC,District of Columbia
National Gallery of Art,"National Gallery of Art, Constitution Ave. NW, Washington, DC 20565",0x89b7b79b3b528c49:0xa8ecd80f2bb2879b,Permanent collection holds American & European works in 2 buildings & a sculpture garden.,38.891298,-77.019965,"['Art museum', 'Art gallery', 'National museum', 'Tourist attraction']",4.8,9998,,"[['Friday', '11AM??4PM'], ['Saturday', '11AM??4PM'], ['Sunday', '11AM??4PM'], ['Monday', '11AM??4PM'], ['Tuesday', '11AM??4PM'], ['Wednesday', '11AM??4PM'], ['Thursday', '11AM??4PM']]","{'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom'], 'Amenities': ['Good for kids', 'Restaurant']}",Washington DC,District of Columbia
